Column1	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9	Column10
Female	8/31/2004	64	Old	Israeli	Beersheba	Israel	8/31/2004	explosive belt	Palestinian civilians
Male	8/31/2004	53	Adolescent	Israeli	Beersheba	Israel	8/31/2004	explosive belt	Palestinian civilians
Female	8/31/2004	45	Adolescent	Israeli	Beersheba	Israel	8/31/2004	explosive belt	Palestinian civilians
Female	8/31/2004	23	Adolescent	Israeli	Beersheba	Israel	8/31/2004	explosive belt	Palestinian civilians
Female	8/31/2004	54	Adolescent	Israeli	Beersheba	Israel	8/31/2004	explosive belt	Palestinian civilians
Female	8/31/2004	57	Adolescent	Israeli	Beersheba	Israel	8/31/2004	explosive belt	Palestinian civilians
Male	8/31/2004	3	Children	Israeli	Beersheba	Israel	8/31/2004	explosive belt	Palestinian civilians
Female	8/31/2004	33	Adolescent	Israeli	Beersheba	Israel	8/31/2004	explosive belt	Palestinian civilians
Male	8/31/2004	58	Adolescent	Israeli	Beersheba	Israel	8/31/2004	explosive belt	Palestinian civilians
Male	8/31/2004	27	Adolescent	Israeli	Beersheba	Israel	8/31/2004	explosive belt	Palestinian civilians
Female	8/31/2004	55	Adolescent	Israeli	Beersheba	Israel	8/31/2004	explosive belt	Palestinian civilians
Male	8/31/2004	52	Adolescent	Israeli	Beersheba	Israel	8/31/2004	explosive belt	Palestinian civilians
Male	8/29/2004	24	Adolescent	Palestinian	Karni Checkpoint	Gaza Strip	8/29/2004	LIVE AMMUNITION	Israeli security forces
Male	8/26/2004	70	Old	Palestinian	Egyptian Border	Gaza Strip	8/27/2004	MISSILE	Israeli security forces
Male	8/21/2004	23	Adolescent	Palestinian	Karni Checkpoint	Gaza Strip	8/21/2004	LIVE AMMUNITION	Israeli security forces
Male	8/17/2004	20	Adolescent	Palestinian	Gaza City	Gaza Strip	8/17/2004	MISSILE	Israeli security forces
Male	8/17/2004	21	Adolescent	Palestinian	Gaza City	Gaza Strip	8/17/2004	MISSILE	Israeli security forces
Male	8/17/2004	21	Adolescent	Palestinian	Gaza City	Gaza Strip	8/17/2004	MISSILE	Israeli security forces
Male	8/17/2004	41	Adolescent	Palestinian	Gaza City	Gaza Strip	8/17/2004	MISSILE	Israeli security forces
Male	8/17/2004	26	Adolescent	Palestinian	Gaza City	Gaza Strip	8/17/2004	MISSILE	Israeli security forces
Male	8/17/2004	29	Adolescent	Palestinian	Gaza City	Gaza Strip	8/22/2004	MISSILE	Israeli security forces
Male	8/16/2004	22	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	8/16/2004	MISSILE	Israeli security forces
Male	8/16/2004	20	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	8/16/2004	MISSILE	Israeli security forces
Male	8/4/2004	18	Adolescent	Palestinian	Jabalya R.C.	Gaza Strip	8/4/2004	shell	Israeli security forces
Male	8/2/2004	21	Adolescent	Palestinian	Alei Sinai	Gaza Strip	8/2/2004	shell	Israeli security forces
Male	8/2/2004	20	Adolescent	Palestinian	Alei Sinai	Gaza Strip	8/2/2004	shell	Israeli security forces
Male	8/2/2004	21	Adolescent	Palestinian	Alei Sinai	Gaza Strip	8/2/2004	shell	Israeli security forces
Male	7/29/2004	34	Adolescent	Palestinian	Rafah	Gaza Strip	7/29/2004	MISSILE	Israeli security forces
Male	7/29/2004	41	Adolescent	Palestinian	Rafah	Gaza Strip	7/29/2004	MISSILE	Israeli security forces
Male	7/22/2004	17	Adolescent	Palestinian	Gaza City	Gaza Strip	7/22/2004	MISSILE	Israeli security forces
Male	7/22/2004	24	Adolescent	Palestinian	Gaza City	Gaza Strip	7/22/2004	MISSILE	Israeli security forces
Male	7/11/2004	20	Adolescent	Palestinian	Hajjah	West Bank	7/11/2004	LIVE AMMUNITION	Israeli security forces
Female	7/8/2004	44	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	7/8/2004	shell	Israeli security forces
Male	7/6/2004	15	Children	Palestinian	Khan Yunis	Gaza Strip	7/6/2004	shell	Israeli security forces
Male	7/4/2004	17	Adolescent	Palestinian	Beit Hanoun	Gaza Strip	7/4/2004	shell	Israeli security forces
Male	7/3/2004	15	Children	Palestinian	Beit Hanoun	Gaza Strip	7/3/2004	shell	Israeli security forces
Male	7/3/2004	9	Children	Palestinian	Beit Hanoun	Gaza Strip	7/3/2004	shell	Israeli security forces
Male	6/30/2004	41	Adolescent	Palestinian	al-Maleaghazi R.C.	Gaza Strip	6/30/2004	MISSILE	Israeli security forces
Male	6/30/2004	15	Children	Palestinian	al-Maleaghazi R.C.	Gaza Strip	6/30/2004	MISSILE	Israeli security forces
Male	6/30/2004	44	Adolescent	Palestinian	al-Maleaghazi R.C.	Gaza Strip	6/30/2004	MISSILE	Israeli security forces
Male	6/30/2004	22	Adolescent	Palestinian	al-Maleaghazi R.C.	Gaza Strip	6/30/2004	MISSILE	Israeli security forces
Male	6/28/2004	49	Adolescent	Israeli	Sderot	Israel	6/28/2004	Qassam rocket	Palestinian civilians
Male	6/28/2004	20	Adolescent	Israeli	Gush Katif	Gaza Strip	6/28/2004	BOMB	Palestinian civilians
Male	6/28/2004	4	Children	Israeli	Sderot	Israel	6/28/2004	Qassam rocket	Palestinian civilians
Male	6/16/2004	30	Adolescent	Palestinian	Qabatiyah	West Bank	6/16/2004	LIVE AMMUNITION	Israeli security forces
Male	6/14/2004	24	Adolescent	Palestinian	Balata R.C.	West Bank	6/14/2004	MISSILE	Israeli security forces
Male	6/14/2004	24	Adolescent	Palestinian	Balata R.C.	West Bank	6/14/2004	MISSILE	Israeli security forces
Male	6/10/2004	13	Children	Palestinian	Nablus	West Bank	6/10/2004	LIVE AMMUNITION	Israeli security forces
Male	6/9/2004	38	Adolescent	Palestinian	Jenin	West Bank	6/9/2004	grenade	Israeli security forces
Male	6/7/2004	26	Adolescent	Palestinian	Far'on	West Bank	6/7/2004	LIVE AMMUNITION	Israeli security forces
Male	6/6/2004	31	Adolescent	Palestinian	Qalandia R.C.	West Bank	6/6/2004	LIVE AMMUNITION	Israeli security forces
Male	5/30/2004	38	Adolescent	Palestinian	Gaza City	Gaza Strip	5/30/2004	MISSILE	Israeli security forces
Male	5/30/2004	33	Adolescent	Palestinian	Gaza City	Gaza Strip	5/30/2004	MISSILE	Israeli security forces
Male	5/30/2004	18	Adolescent	Palestinian	Gaza City	Gaza Strip	5/30/2004	MISSILE	Israeli security forces
Male	5/24/2004	16	Children	Palestinian	Balata R.C.	West Bank	5/24/2004	LIVE AMMUNITION	Israeli security forces
Male	5/21/2004	42	Adolescent	Palestinian	Qalqiliyah	West Bank	5/21/2004	LIVE AMMUNITION	Israeli security forces
Male	5/20/2004	19	Adolescent	Palestinian	Rafah	Gaza Strip	5/20/2004	MISSILE	Israeli security forces
Male	5/20/2004	37	Adolescent	Palestinian	Rafah	Gaza Strip	5/20/2004	LIVE AMMUNITION	Israeli security forces
Male	5/20/2004	39	Adolescent	Palestinian	Rafah	Gaza Strip	5/20/2004	MISSILE	Israeli security forces
Male	5/20/2004	14	Children	Palestinian	al-Fawar R.C.	West Bank	5/20/2004	LIVE AMMUNITION	Israeli security forces
Male	5/20/2004	16	Children	Palestinian	Rafah	Gaza Strip	5/20/2004	MISSILE	Israeli security forces
Male	5/20/2004	23	Adolescent	Palestinian	Rafah	Gaza Strip	5/20/2004	MISSILE	Israeli security forces
Male	5/20/2004	23	Adolescent	Palestinian	Rafah	Gaza Strip	5/20/2004	MISSILE	Israeli security forces
Male	5/20/2004	16	Children	Palestinian	Rafah	Gaza Strip	5/20/2004	MISSILE	Israeli security forces
Male	5/20/2004	27	Adolescent	Palestinian	Rafah	Gaza Strip	5/20/2004	LIVE AMMUNITION	Israeli security forces
Male	5/19/2004	14	Children	Palestinian	Rafah R.C.	Gaza Strip	5/19/2004	shell	Israeli security forces
Male	5/19/2004	26	Adolescent	Palestinian	Nablus	West Bank	5/19/2004	LIVE AMMUNITION	Israeli security forces
Male	5/19/2004	33	Adolescent	Palestinian	'Einav	West Bank	5/19/2004	LIVE AMMUNITION	Israeli security forces
Male	5/19/2004	26	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	5/19/2004	shell	Israeli security forces
Male	5/19/2004	12	Children	Palestinian	Rafah	Gaza Strip	5/19/2004	shell	Israeli security forces
Male	5/19/2004	33	Adolescent	Palestinian	Rafah	Gaza Strip	5/19/2004	shell	Israeli security forces
Male	5/19/2004	19	Adolescent	Palestinian	Rafah	Gaza Strip	5/19/2004	shell	Israeli security forces
Male	5/19/2004	12	Children	Palestinian	Rafah	Gaza Strip	5/19/2004	shell	Israeli security forces
Male	5/19/2004	21	Adolescent	Palestinian	Rafah	Gaza Strip	5/19/2004	shell	Israeli security forces
Male	5/19/2004	9	Children	Palestinian	Rafah	Gaza Strip	5/19/2004	shell	Israeli security forces
Male	5/19/2004	20	Adolescent	Palestinian	Rafah	Gaza Strip	5/19/2004	shell	Israeli security forces
Male	5/19/2004	17	Adolescent	Palestinian	Rafah	Gaza Strip	5/19/2004	shell	Israeli security forces
Male	5/19/2004	32	Adolescent	Palestinian	Rafah	Gaza Strip	5/19/2004	shell	Israeli security forces
Male	5/18/2004	24	Adolescent	Palestinian	Nablus	West Bank	5/18/2004	LIVE AMMUNITION	Israeli security forces
Male	5/18/2004	23	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	5/18/2004	MISSILE	Israeli security forces
Male	5/18/2004	26	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	5/18/2004	MISSILE	Israeli security forces
Male	5/18/2004	31	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	5/18/2004	MISSILE	Israeli security forces
Male	5/18/2004	24	Adolescent	Palestinian	Rafah	Gaza Strip	5/18/2004	MISSILE	Israeli security forces
Male	5/18/2004	22	Adolescent	Palestinian	Rafah	Gaza Strip	5/18/2004	MISSILE	Israeli security forces
Male	5/18/2004	43	Adolescent	Palestinian	Rafah	Gaza Strip	5/18/2004	MISSILE	Israeli security forces
Male	5/18/2004	17	Adolescent	Palestinian	Rafah	Gaza Strip	5/18/2004	MISSILE	Israeli security forces
Male	5/18/2004	19	Adolescent	Palestinian	Rafah	Gaza Strip	5/18/2004	MISSILE	Israeli security forces
Male	5/18/2004	18	Adolescent	Palestinian	Rafah	Gaza Strip	5/18/2004	MISSILE	Israeli security forces
Male	5/18/2004	17	Adolescent	Palestinian	Rafah	Gaza Strip	5/18/2004	MISSILE	Israeli security forces
Male	5/17/2004	20	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	5/17/2004	shell	Israeli security forces
Male	5/17/2004	20	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	5/17/2004	shell	Israeli security forces
Male	5/17/2004	20	Adolescent	Palestinian	Beit Lahiya	Gaza Strip	5/17/2004	shell	Israeli security forces
Male	5/14/2004	20	Adolescent	Palestinian	Rafiah YaMale	Gaza Strip	5/14/2004	shell	Israeli security forces
Male	5/14/2004	30	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	5/14/2004	LIVE AMMUNITION	Israeli security forces
Male	5/13/2004	17	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	5/13/2004	MISSILE	Israeli security forces
Male	5/13/2004	18	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	5/13/2004	MISSILE	Israeli security forces
Male	5/13/2004	20	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	5/13/2004	MISSILE	Israeli security forces
Male	5/13/2004	17	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	5/13/2004	MISSILE	Israeli security forces
Male	5/13/2004	16	Children	Palestinian	Rafah R.C.	Gaza Strip	5/13/2004	MISSILE	Israeli security forces
Male	5/13/2004	18	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	5/13/2004	MISSILE	Israeli security forces
Male	5/13/2004	19	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	5/13/2004	MISSILE	Israeli security forces
Male	5/13/2004	16	Children	Palestinian	Rafah R.C.	Gaza Strip	5/13/2004	MISSILE	Israeli security forces
Male	5/13/2004	16	Children	Palestinian	Rafah R.C.	Gaza Strip	5/13/2004	MISSILE	Israeli security forces
Male	5/13/2004	22	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	5/13/2004	MISSILE	Israeli security forces
Male	5/12/2004	18	Adolescent	Palestinian	Gaza City	Gaza Strip	5/12/2004	LIVE AMMUNITION	Israeli security forces
Male	5/12/2004	25	Adolescent	Palestinian	Gaza City	Gaza Strip	5/12/2004	MISSILE	Israeli security forces
Male	5/12/2004	31	Adolescent	Palestinian	Gaza City	Gaza Strip	5/12/2004	LIVE AMMUNITION	Israeli security forces
Male	5/11/2004	14	Children	Palestinian	Gaza City	Gaza Strip	5/11/2004	LIVE AMMUNITION	Israeli security forces
Male	5/11/2004	14	Children	Palestinian	Gaza City	Gaza Strip	5/11/2004	MISSILE	Israeli security forces
Male	5/11/2004	17	Adolescent	Palestinian	Gaza City	Gaza Strip	5/11/2004	MISSILE	Israeli security forces
Male	5/9/2004	22	Adolescent	Palestinian	al-Qararah	Gaza Strip	5/9/2004	LIVE AMMUNITION	Israeli security forces
Male	5/9/2004	18	Adolescent	Palestinian	Abu Dis	West Bank	5/9/2004	LIVE AMMUNITION	Israeli security forces
Male	5/7/2004	19	Adolescent	Palestinian	Nablus	West Bank	5/7/2004	LIVE AMMUNITION	Israeli security forces
Male	5/4/2004	25	Adolescent	Palestinian	Khan Yunis	Gaza Strip	5/4/2004	MISSILE	Israeli security forces
Male	5/4/2004	16	Children	Palestinian	Khan Yunis	Gaza Strip	5/4/2004	MISSILE	Israeli security forces
Male	5/2/2004	22	Adolescent	Palestinian	Nablus	West Bank	5/2/2004	LIVE AMMUNITION	Israeli security forces
Male	4/26/2004	14	Children	Palestinian	Beit Lahiya	Gaza Strip	4/26/2004	LIVE AMMUNITION	Israeli security forces
Male	4/21/2004	60	Old	Palestinian	Beit Lahiya	Gaza Strip	12/9/2004	MISSILE	Israeli security forces
Male	4/18/2004	23	Adolescent	Palestinian	Bidu	West Bank	4/18/2004	LIVE AMMUNITION	Israeli security forces
Male	4/18/2004	14	Children	Palestinian	Deir Abu Maleash'al	West Bank	4/28/2004	rubber-coated metal bullets	Israeli security forces
Male	4/18/2004	22	Adolescent	Palestinian	KissufiMale	Gaza Strip	4/18/2004	shell	Israeli security forces
Male	4/17/2004	57	Adolescent	Palestinian	Gaza City	Gaza Strip	4/17/2004	MISSILE	Israeli security forces
Male	4/17/2004	36	Adolescent	Palestinian	Gaza City	Gaza Strip	4/17/2004	MISSILE	Israeli security forces
Male	4/17/2004	31	Adolescent	Palestinian	Gaza City	Gaza Strip	4/17/2004	MISSILE	Israeli security forces
Male	4/2/2004	25	Adolescent	Palestinian	al-Bureij R.C.	Gaza Strip	4/2/2004	shell	Israeli security forces
Male	3/27/2004	6	Children	Palestinian	Balata	West Bank	3/27/2004	LIVE AMMUNITION	Israeli security forces
Male	3/22/2004	68	Old	Palestinian	Gaza City	Gaza Strip	3/22/2004	MISSILE	Israeli security forces
Male	3/22/2004	30	Adolescent	Palestinian	Gaza City	Gaza Strip	3/22/2004	MISSILE	Israeli security forces
Male	3/22/2004	26	Adolescent	Palestinian	Gaza City	Gaza Strip	3/22/2004	MISSILE	Israeli security forces
Male	3/22/2004	28	Adolescent	Palestinian	Gaza City	Gaza Strip	3/22/2004	MISSILE	Israeli security forces
Male	3/22/2004	16	Children	Palestinian	Gaza City	Gaza Strip	3/22/2004	MISSILE	Israeli security forces
Male	3/22/2004	27	Adolescent	Palestinian	Gaza City	Gaza Strip	3/22/2004	MISSILE	Israeli security forces
Male	3/22/2004	52	Adolescent	Palestinian	Gaza City	Gaza Strip	3/22/2004	MISSILE	Israeli security forces
Male	3/22/2004	31	Adolescent	Palestinian	Gaza City	Gaza Strip	3/22/2004	MISSILE	Israeli security forces
Male	3/22/2004	61	Old	Palestinian	Gaza City	Gaza Strip	4/16/2004	MISSILE	Israeli security forces
Female	3/21/2004	34	Adolescent	Palestinian	Khan Yunis	Gaza Strip	3/21/2004	shell	Israeli security forces
Male	3/21/2004	39	Adolescent	Palestinian	Khan Yunis	Gaza Strip	3/21/2004	shell	Israeli security forces
Male	3/19/2004	19	Adolescent	Israeli	East JerusaleMale	West Bank	3/19/2004	LIVE AMMUNITION	Palestinian civilians
Male	3/17/2004	14	Children	Palestinian	Rafah	Gaza Strip	3/17/2004	MISSILE	Israeli security forces
Male	3/17/2004	26	Adolescent	Palestinian	Rafah	Gaza Strip	3/18/2004	MISSILE	Israeli security forces
Male	3/17/2004	19	Adolescent	Palestinian	Rafah	Gaza Strip	3/23/2004	MISSILE	Israeli security forces
Male	3/17/2004	34	Adolescent	Palestinian	Rafah	Gaza Strip	3/17/2004	MISSILE	Israeli security forces
Male	3/17/2004	16	Children	Palestinian	Rafah	Gaza Strip	3/17/2004	MISSILE	Israeli security forces
Male	3/17/2004	22	Adolescent	Palestinian	Rafah	Gaza Strip	3/17/2004	MISSILE	Israeli security forces
Male	3/16/2004	26	Adolescent	Palestinian	Gaza City	Gaza Strip	4/4/2004	MISSILE	Israeli security forces
Male	3/16/2004	32	Adolescent	Palestinian	Gaza City	Gaza Strip	3/16/2004	MISSILE	Israeli security forces
Male	3/16/2004	23	Adolescent	Palestinian	Gaza City	Gaza Strip	3/16/2004	MISSILE	Israeli security forces
Male	3/14/2004	30	Adolescent	Israeli	Ashdod	Israel	3/14/2004	explosive belt	Palestinian civilians
Female	3/14/2004	30	Adolescent	Israeli	Ashdod	Israel	3/14/2004	explosive belt	Palestinian civilians
Male	3/14/2004	38	Adolescent	Israeli	Ashdod	Israel	3/14/2004	explosive belt	Palestinian civilians
Male	3/14/2004	56	Adolescent	Israeli	Ashdod	Israel	3/14/2004	explosive belt	Palestinian civilians
Male	3/14/2004	33	Adolescent	Israeli	Ashdod	Israel	3/14/2004	explosive belt	Palestinian civilians
Male	3/14/2004	29	Adolescent	Israeli	Ashdod	Israel	3/14/2004	explosive belt	Palestinian civilians
Male	3/14/2004	30	Adolescent	Israeli	Ashdod	Israel	3/14/2004	explosive belt	Palestinian civilians
Male	3/14/2004	51	Adolescent	Israeli	Ashdod	Israel	3/14/2004	explosive belt	Palestinian civilians
Male	3/14/2004	31	Adolescent	Israeli	Ashdod	Israel	3/14/2004	explosive belt	Palestinian civilians
Male	3/14/2004	45	Adolescent	Israeli	Ashdod	Israel	3/14/2004	explosive belt	Palestinian civilians
Male	3/10/2004	26	Adolescent	Palestinian	Jenin	West Bank	3/10/2004	LIVE AMMUNITION	Israeli security forces
Male	3/8/2004	15	Children	Palestinian	Khan Yunis	Gaza Strip	3/8/2004	shell	Israeli security forces
Male	3/4/2004	13	Children	Palestinian	Rafah	Gaza Strip	3/4/2004	shell	Israeli security forces
Male	3/3/2004	34	Adolescent	Palestinian	NetzariMale	Gaza Strip	3/3/2004	MISSILE	Israeli security forces
Male	3/3/2004	20	Adolescent	Palestinian	NetzariMale	Gaza Strip	3/3/2004	MISSILE	Israeli security forces
Male	3/3/2004	25	Adolescent	Palestinian	NetzariMale	Gaza Strip	3/3/2004	MISSILE	Israeli security forces
Male	3/1/2004	27	Adolescent	Palestinian	Karni Checkpoint	Gaza Strip	3/21/2004	shell	Israeli security forces
Male	2/28/2004	25	Adolescent	Palestinian	Gaza City	Gaza Strip	2/28/2004	MISSILE	Israeli security forces
Male	2/28/2004	40	Adolescent	Palestinian	Gaza City	Gaza Strip	2/28/2004	MISSILE	Israeli security forces
Male	2/28/2004	30	Adolescent	Palestinian	Gaza City	Gaza Strip	2/28/2004	MISSILE	Israeli security forces
Male	2/28/2004	11	Children	Palestinian	Gaza City	Gaza Strip	3/5/2004	MISSILE	Israeli security forces
Female	2/27/2004	25	Adolescent	Israeli	Lahav	Israel	2/27/2004	LIVE AMMUNITION	Palestinian civilians
Male	2/27/2004	30	Adolescent	Israeli	Lahav	Israel	2/27/2004	LIVE AMMUNITION	Palestinian civilians
Male	2/26/2004	25	Adolescent	Palestinian	Bidu	West Bank	2/26/2004	LIVE AMMUNITION	Israeli security forces
Male	2/26/2004	28	Adolescent	Palestinian	Bidu	West Bank	2/26/2004	LIVE AMMUNITION	Israeli security forces
Male	2/26/2004	21	Adolescent	Palestinian	Bidu	West Bank	3/3/2004	rubber-coated metal bullets	Israeli security forces
Male	2/22/2004	18	Adolescent	Israeli	JerusaleMale	Israel	2/22/2004	BOMB	Palestinian civilians
Male	2/22/2004	32	Adolescent	Israeli	JerusaleMale	Israel	2/22/2004	BOMB	Palestinian civilians
Male	2/22/2004	48	Adolescent	Israeli	JerusaleMale	Israel	2/22/2004	BOMB	Palestinian civilians
Male	2/22/2004	38	Adolescent	Israeli	JerusaleMale	Israel	2/22/2004	BOMB	Palestinian civilians
Female	2/22/2004	57	Adolescent	Israeli	JerusaleMale	Israel	2/22/2004	BOMB	Palestinian civilians
Male	2/22/2004	18	Adolescent	Israeli	JerusaleMale	Israel	2/22/2004	BOMB	Palestinian civilians
Male	2/22/2004	41	Adolescent	Israeli	JerusaleMale	Israel	2/22/2004	BOMB	Palestinian civilians
Male	2/19/2004	20	Adolescent	Palestinian	KissufiMale	Gaza Strip	2/19/2004	LIVE AMMUNITION	Israeli security forces
Male	2/19/2004	20	Adolescent	Palestinian	KissufiMale	Gaza Strip	2/19/2004	LIVE AMMUNITION	Israeli security forces
Male	2/16/2004	45	Adolescent	Palestinian	Rafah	Gaza Strip	2/16/2004	LIVE AMMUNITION	Israeli security forces
Male	2/13/2004	27	Adolescent	Palestinian	Jenin	West Bank	2/13/2004	LIVE AMMUNITION	Israeli security forces
Male	2/12/2004	14	Children	Palestinian	Egyptian Border	Gaza Strip	2/12/2004	LIVE AMMUNITION	Israeli security forces
Male	2/11/2004	25	Adolescent	Palestinian	Rafah	Gaza Strip	2/11/2004	LIVE AMMUNITION	Israeli security forces
Male	2/11/2004	20	Adolescent	Palestinian	Rafah	Gaza Strip	2/11/2004	LIVE AMMUNITION	Israeli security forces
Male	2/11/2004	19	Adolescent	Palestinian	Rafah	Gaza Strip	2/11/2004	LIVE AMMUNITION	Israeli security forces
Male	2/11/2004	26	Adolescent	Palestinian	Rafah	Gaza Strip	2/16/2004	LIVE AMMUNITION	Israeli security forces
Male	2/9/2004	26	Adolescent	Palestinian	KadiMale	West Bank	2/9/2004	LIVE AMMUNITION	Israeli security forces
Male	2/7/2004	33	Adolescent	Palestinian	Gaza City	Gaza Strip	2/7/2004	MISSILE	Israeli security forces
Male	2/7/2004	11	Children	Palestinian	Gaza City	Gaza Strip	2/7/2004	MISSILE	Israeli security forces
Male	2/2/2004	24	Adolescent	Palestinian	Nablus	West Bank	2/2/2004	MISSILE	Israeli security forces
Male	2/2/2004	23	Adolescent	Palestinian	Nablus	West Bank	2/2/2004	MISSILE	Israeli security forces
Male	2/2/2004	24	Adolescent	Palestinian	Nablus	West Bank	2/2/2004	MISSILE	Israeli security forces
Male	2/2/2004	22	Adolescent	Palestinian	Nablus	West Bank	2/2/2004	MISSILE	Israeli security forces
Male	2/1/2004	32	Adolescent	Palestinian	Jericho	West Bank	2/12/2004	LIVE AMMUNITION	Israeli security forces
Male	1/29/2004	28	Adolescent	Israeli	JerusaleMale	Israel	1/29/2004	explosive belt	Palestinian civilians
Male	1/29/2004	48	Adolescent	Israeli	JerusaleMale	Israel	1/29/2004	explosive belt	Palestinian civilians
Female	1/29/2004	24	Adolescent	Israeli	JerusaleMale	Israel	1/29/2004	explosive belt	Palestinian civilians
Female	1/29/2004	38	Adolescent	Israeli	JerusaleMale	Israel	1/29/2004	explosive belt	Palestinian civilians
Female	1/29/2004	53	Adolescent	Israeli	JerusaleMale	Israel	1/29/2004	explosive belt	Palestinian civilians
Female	1/29/2004	39	Adolescent	Israeli	JerusaleMale	Israel	1/29/2004	explosive belt	Palestinian civilians
Male	1/29/2004	42	Adolescent	Israeli	JerusaleMale	Israel	1/29/2004	explosive belt	Palestinian civilians
Male	1/29/2004	38	Adolescent	Israeli	JerusaleMale	Israel	1/29/2004	explosive belt	Palestinian civilians
Female	1/29/2004	23	Adolescent	Israeli	JerusaleMale	Israel	1/29/2004	explosive belt	Palestinian civilians
Male	1/29/2004	41	Adolescent	Israeli	JerusaleMale	Israel	1/29/2004	explosive belt	Palestinian civilians
Male	1/14/2004	29	Adolescent	Israeli	Erez (Industrial Zone)	Gaza Strip	1/14/2004	explosive belt	Palestinian civilians
Male	1/14/2004	20	Adolescent	Israeli	Erez (Industrial Zone)	Gaza Strip	1/14/2004	explosive belt	Palestinian civilians
Male	1/14/2004	19	Adolescent	Israeli	Erez (Industrial Zone)	Gaza Strip	1/14/2004	explosive belt	Palestinian civilians
Male	1/14/2004	22	Adolescent	Israeli	Erez (Industrial Zone)	Gaza Strip	1/14/2004	explosive belt	Palestinian civilians
Male	1/11/2004	17	Adolescent	Palestinian	Beita	West Bank	1/11/2004	LIVE AMMUNITION	Israeli security forces
Male	1/8/2004	32	Adolescent	Palestinian	Jenin	West Bank	1/8/2004	LIVE AMMUNITION	Israeli security forces
Male	12/25/2003	31	Adolescent	Palestinian	Gaza City	Gaza Strip	12/25/2003	MISSILE	Israeli security forces
Male	12/25/2003	36	Adolescent	Palestinian	Gaza City	Gaza Strip	12/25/2003	MISSILE	Israeli security forces
Female	12/25/2003	20	Adolescent	Israeli	Petah Tikva	Israel	12/25/2003	explosive belt	Palestinian civilians
Male	12/25/2003	39	Adolescent	Palestinian	Gaza City	Gaza Strip	12/25/2003	MISSILE	Israeli security forces
Male	12/25/2003	19	Adolescent	Palestinian	Gaza City	Gaza Strip	12/25/2003	MISSILE	Israeli security forces
Male	12/25/2003	25	Adolescent	Palestinian	Gaza City	Gaza Strip	12/25/2003	MISSILE	Israeli security forces
Male	12/23/2003	29	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	12/23/2003	shell	Israeli security forces
Male	12/23/2003	27	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	12/23/2003	MISSILE	Israeli security forces
Male	12/23/2003	26	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	12/23/2003	shell	Israeli security forces
Male	12/23/2003	21	Adolescent	Palestinian	Rafah R.C.	Gaza Strip	12/23/2003	MISSILE	Israeli security forces
Male	12/21/2003	6	Children	Palestinian	Balata R.C.	West Bank	12/21/2003	LIVE AMMUNITION	Israeli security forces
Male	12/16/2003	15	Children	Palestinian	Balata R.C.	West Bank	12/21/2003	rubber-coated metal bullets	Israeli security forces
Male	12/15/2003	27	Adolescent	Palestinian	The PeriMaleeter Fence	Gaza Strip	12/15/2003	LIVE AMMUNITION	Israeli security forces
Male	12/15/2003	27	Adolescent	Palestinian	The PeriMaleeter Fence	Gaza Strip	12/15/2003	LIVE AMMUNITION	Israeli security forces
Male	12/14/2003	33	Adolescent	Palestinian	RaMaleallah	West Bank	12/14/2003	LIVE AMMUNITION	Israeli security forces
Female	12/13/2003	20	Adolescent	Palestinian	IMaleMaleatin	West Bank	12/13/2003	LIVE AMMUNITION	Israeli security forces
Male	12/9/2003	14	Children	Palestinian	'Atarot	West Bank	12/9/2003	rubber-coated metal bullets	Israeli security forces
Male	12/6/2003	16	Children	Palestinian	Rafah Crossing	Gaza Strip	12/6/2003	LIVE AMMUNITION	Israeli security forces
Male	12/2/2003	17	Adolescent	Palestinian	Deir Abu Maleash'al	West Bank	12/2/2003	LIVE AMMUNITION	Israeli security forces
Male	12/1/2003	29	Adolescent	Palestinian	al-Birah	West Bank	12/1/2003	shell	Israeli security forces
Male	12/1/2003	38	Adolescent	Palestinian	al-Birah	West Bank	12/1/2003	shell	Israeli security forces
Male	12/1/2003	34	Adolescent	Palestinian	al-Birah	West Bank	12/1/2003	shell	Israeli security forces
Male	11/22/2003	10	Children	Palestinian	Jenin	West Bank	11/22/2003	LIVE AMMUNITION	Israeli security forces
